Beatmap,SR
1128525 | Paradission [CS vs. Spy.K's Orange Lv.9],3.4625
4587809 | Giftee (TV Size) [Hard],3.4622
2872783 | Envy Baby [Hard],3.4621
1288185 | Blow out [Hard],3.4618
3271459 | Holdin' On (Skrillex and Nero Remix) (Cut Ver.) [Mirsaaa's Hard],3.4618
3895290 | Blackmagik Blazing [Hard],3.4616
2384843 | Nichijou Decoration (TV Size) [Muu's MX],3.4613
4493243 | Gravity (TV Size) [Ferdi's Hard],3.4612
4311655 | The Magician of Christmas [X'mas Eve Magic],3.4608
3559842 | DEKOBOKO (TV Size) [Virtue's Hard],3.4604
3548709 | enchanted love [Hard],3.4602
4242037 | Life Sux (Sped Up Ver.) [Lin's Hard],3.4600
570759 | Rising Hope -TV ver.- [4K HD],3.4599
1017254 | CENSORED!! [Avalon's ADVANCED!!],3.4589
4912098 | Gong Xi Fa Cai [DivineJudas' Hyper],3.4587
3272578 | I will [Hard],3.4586
1331724 | Haru Modoki [Insane],3.4582
3183642 | Animare Niveus [Hard],3.4578
2815412 | Into Space [Hard],3.4572
1559658 | Saigo [Hard],3.4568
847322 | 4U (Short Ver.) [Avalon's MX],3.4566
2915208 | VIVID VICE (TV Size) [ExNeko's Hard],3.4557
3631141 | think abt it w/ ppgcasper [MX],3.4556
4209727 | Unwelcome School x Sua Deng O Dok Zua (Extended) [Hard],3.4556
4490763 | Ichirin [Hard.],3.4555
1087189 | Mobbyca [HD],3.4553
4595940 | Mahiru no Sora no Tsuki (TV Size) [lerRan's Insane],3.4553
4334892 | Dramatic ni Koishitai (TV Size) [HD],3.4549
585313 | Boulafacet [Crying's HD],3.4545
4153211 | greater than one [shiro's advanced],3.4542
4312561 | Genkai Toppa X Survivor (TV Size) [Kakarot],3.4542
4805050 | Kizuato (TV Size) [Sya's Hard],3.4542
947957 | Fascination MAXX [MrDorian's 4K Standard],3.4541
2362423 | Sun Goes Down (BMS edit) [Scotty's Hard],3.4538
4464229 | Shin'en feat. KAF [Hard],3.4536
2464569 | Audiovisual [480p (no SV)],3.4535
2495032 | Audiovisual [720p],3.4535
3564215 | Colorful Dreams! Colorful Smiles! (TV Size) [Ysg's Hard],3.4535
1849682 | Ether Strike [Present],3.4530
4301036 | Summer Lover!! [Hard],3.4530
736929 | Tokyo Teddy Bear [HD+],3.4523
2747828 | KING [Sun's HARD],3.4522
364414 | COMA [4K MX],3.4522
3535122 | Fastest Crash [Hard],3.4520
646605 | Tsuki -Yue- [MX],3.4519
3740036 | ALIVE (TV Size) [Apol's 4K Hard],3.4518
4157407 | Tokyo Blur [Normal],3.4518
778353 | karakurenawi [Hard],3.4518
2361765 | Izayoi Warabeuta [Sya's Hyper],3.4514
3190482 | REGRET PART TWO [HARD],3.4510
4587633 | Genjitsu Mysterium (TV Size) [Sava's Hard],3.4509
1153388 | TSLove [Sya's HD],3.4506
4856707 | Good Parts (when the quality is bad but I am) [Gahyeonln's Hard Parts],3.4506
3791774 | No.1 (TV Size) [Hard],3.4505
3771597 | Adamantite [Hard],3.4502
2622226 | over and over (TV Size) [Hard],3.4499
3972155 | Lycanthrope [Insane],3.4496
3774041 | Crankin (Cut Ver.) [NSV],3.4494
3774040 | Crankin (Cut Ver.) [Myocardial Infarction],3.4493
516564 | INTO YOUR HEART (Ruffage Remix) [MX],3.4492
3689912 | Himitsu Koigokoro (TV Size) [Hard],3.4486
4233146 | Button (TV Size) [Hard],3.4481
1021879 | Ikenai Borderline [4K G],3.4473
4179470 | I'm For You (Cut Ver.) [Hyper],3.4473
3528717 | Stay by my side [I will come to you even if I have to go through pain],3.4471
4503958 | oh so u stole my pencil?? ...yeah imma get that back in blood [...hard??],3.4470
4623742 | Ai Uta (TV Size) [My Angel Shiina Mahiru],3.4468
517382 | Rubik's Cube [puxtu's HD],3.4467
2336131 | Su-Suki Nanka Janai! [Slow's Hard],3.4465
3659091 | AxxxiS (TV Size) [Hard],3.4465
4607890 | Sway to My Beat in Cosmos [Welcome to My World],3.4462
798270 | Kyouran Hey Kids!! [Maximum],3.4459
829150 | Imprinting [4K Hard],3.4459
3721923 | Himitsu no Shougakusei [Pre-Element | Hard],3.4457
4787774 | Pumpin' Junkies [#Initial's HARD],3.4457
610341 | EOS -INFINITE EDIT- [EXHAUST],3.4457
994309 | Rockhill [Normal],3.4449
4899519 | Hollowheart (feat. Amy Millan) (Cut Ver.) [Livium's Song For You],3.4448
2626293 | STOIC HYPOTHESIS [Rhezie's Hyper],3.4444
1756871 | Mirai Start (TV Size) [Another],3.4441
3182825 | Hanshoku-ki (Cut Ver.) [Elekton's 4K Infatuation],3.4440
2971004 | Daemonisch [FAMoss' Hard],3.4438
2587534 | Koi? de Ai? de Boukun Desu! (TV Size) [Nabi's Hard],3.4437
4780803 | Glad:atioN [Hard],3.4436
3939724 | Another [Hard],3.4428
1875136 | Resurrection Spell [Hyper],3.4427
3639213 | ...during pride month? [...hard?],3.4420
1014638 | Glorious Crown [Avalon's 4K Hyper],3.4419
4024042 | Lovers (TV Size) [Hard],3.4419
2295016 | Gomakashi (TV Size) [Hard],3.4418
2806478 | Maple Wind [Autumn],3.4417
3643694 | Tsukishigure [Beyond the despair],3.4414
3794569 | Rolling Beat [Hard],3.4413
4248770 | How to be mine [Hard],3.4410
2673938 | Hikari Shoumeiron (TV Size) [Sies' Hard],3.4408
756694 | overcomplexification [Lv.06],3.4408
3250869 | winning the soul (TV Size) [Hard],3.4402
4295306 | Myths Orbis [Nicknem's Hard],3.4397
"3925131 | Koise yo Minna, Hai! (Cut Ver.) [Toko's Normal]",3.4395
4533695 | SELOS [Hard],3.4395
3052059 | Cry Baby (TV Size) [Insane],3.4392
2940609 | Last Occultism ~ Utsushiyo no Hijutsu-shi [Hard],3.4391
4847914 | M@GICAL*CURE! LOVE <3 SHOT! [Hard Beam],3.4387
3745433 | Inverted World [Hyper],3.4384
"927048 | Conveyor Sokudo Max!? Shainin*Kaiten Zushi""Sushi & Peace"" [ADVANCED]",3.4384
800539 | Sweet Rain [Marirose's HD+],3.4376
3658616 | ball hard [Hard],3.4364
4402352 | Craiova [Dificil],3.4364
"3722646 | Chouzetsu Gikou Renshuukyoku Daiichiban ""Shinsekai"" [Hard]",3.4362
4133474 | Oort Cloud [Insane],3.4361
1356030 | Aitakatta Sora [Hopes and Wishes],3.4355
4637828 | Crom Cruach [Hyper],3.4354
4463671 | Suki ga Levechi (TV Size) [Lv 20],3.4352
4209357 | More One Night (Assertive Hardcore Bootleg) (Short Ver.) [Fawcro's Normal],3.4351
1124013 | Snowscapes [Reba's Hyper],3.4347
1815518 | Youthful Dreamer (TV Size) [HD],3.4347
1834409 | R.I.P. [Hyper],3.4347
4024588 | 367Days [Hard],3.4347
2901532 | RAIKIRI [ExNeko's ADVANCED],3.4343
2721489 | DVP [HARD],3.4340
2967968 | Gurenge (TV Size) [Hard],3.4337
3029851 | Sayonara kara Hajimaru Monogatari (TV Size) [Ysg's Hard],3.4337
3901906 | Ki ga Kurutta Noise [Hard],3.4337
938082 | Brain Power [Lirai's 4K EXHAUST],3.4337
3770869 | Freely [Stelar's Hard],3.4335
1045724 | Broken Sword [KK's Hyper],3.4328
718199 | Our Faith [Advanced],3.4326
4334621 | Metal Crusher [Chrisse's Hyper],3.4323
674175 | snow storm -euphoria- [ADVANCED],3.4321
3235398 | drop pop candy (Cut Ver.) [4k dancing heart],3.4320
1472267 | Heaven's Fall [Bye4Now's Hard],3.4318
4425426 | BLACK MEMORY [Ping's Hard],3.4314
1383719 | Friends [Mania / Hard],3.4313
804130 | Kimiiro Signal-TV size ver.- [Ichi's 4K MX 'Saenai'],3.4312
4139915 | Lyrith -Meikyuu Lyrith- [Stan's Hyper],3.4307
1366618 | Narcissus At Oasis (Freezer Remix) [SoldatRacer's NM],3.4304
1673120 | Twin Rocket [Stan's ADVANCED],3.4304
3941881 | Light Delight [Insane],3.4296
2506131 | Alone//Dite [Kanon's Hard],3.4294
3715081 | Yume Fanfare (TV Size) [Hard],3.4291
4206329 | Le Porteur d'Ombre [Hard],3.4288
2861291 | 2019 Guy [[deleted]],3.4286
3758376 | Koko kara Saki wa Uta ni Naranai (TV Size) [DenYi's Hard],3.4286
3585245 | DEAR MY WAKER [Fawcro's HARD],3.4284
4364542 | Red Liberation (TV Size) [Hard],3.4284
3315180 | DOKIDOKI Rhythm [Hard~],3.4281
3051893 | grave [familiarity],3.4279
787929 | BEAUTIFUL WORLD [Rain],3.4273
2384037 | Heart Function [mint's Hard],3.4265
4681174 | TRAIN-TRAIN [Hard],3.4260
4587220 | STAND BY YOU (TV Size) [Hard],3.4258
1029990 | Tomorrow Perfume (tpz Despair Remix) [ADVANCED Lv.9],3.4257
470997 | Electric Angel [puxtu's 4K HD],3.4256
2862392 | The Kill (Bury Me) [Hera's Hard],3.4247
2932538 | Bursty Greedy Spider (TV Size) [Hard],3.4239
860214 | Masakari Blade [ADVANCED],3.4239
4730900 | Mirai wa Kaze no you ni ~Episode 2 Ver.~ (TV Size) [eZmmR's Future Dream],3.4235
559712 | werewolf howls. [ADVANCED Lv.12],3.4234
4550430 | Evo [Now they're turning 3 yo. | Normal],3.4233
531442 | Tsugai Kogarashi -DIVA version- [MX(Lv.12)],3.4224
4393436 | Guinea Pig Olympics [Hard],3.4223
2262481 | Anoyo-iki no Bus ni Notte Saraba. [Hard],3.4219
1935590 | Oriental Blossom [4K ADVANCED],3.4218
4665193 | Tsukinami ni Kagayake [Re: DH's Normal!!],3.4215
1804238 | DRAGONLADY [Insane],3.4212
694476 | Silhouette [HD],3.4210
4169816 | tp na ame [hyper],3.4203
4207357 | Sonny Boy Rhapsody [kot's Insane],3.4203
1489886 | The Limit Does Not Exist [Hard],3.4201
739841 | Ascalon [Another],3.4200
1044813 | Mono Logic [Dixon's 4K ADVANCED],3.4198
3211102 | S'il Vous President (Cut Ver.) [hyahya's Hard],3.4197
3527481 | [@__@] [Hard],3.4195
3685492 | Kokoro Hayaru (TV Size) [Ysg's Hard],3.4192
4065310 | Jack Pot Sad Girl [GungunK's Hard],3.4191
2864692 | Introduction [4K // Hard],3.4186
2442562 | Disorder [Unpredictable's Hard],3.4185
3597810 | Chronos (TV Size) [Hard],3.4185
2918442 | Scrap Syndrome (Cut Ver.) [Hard],3.4183
4107554 | PAM!!! (Foxsky Version) [WATARU HardStep Flip] [Insane],3.4182
2267321 | Cold Voice [Madoka's Amazing Grace],3.4181
2651266 | Turn It Up [Another],3.4181
4119404 | Cotton Candy [Insane],3.4181
4894284 | Luminous (Movie Ver.) [Ferdi's Hard],3.4178
2990452 | CROSSING DELTA [Hard],3.4176
4123809 | Sailing Force [ADVANCED],3.4176
4412693 | Whopper Whopper (Extended) [You Rule!],3.4173
893639 | REANIMATE [Lv.7],3.4169
3208359 | No Poi! (TV Size) [Hard],3.4164
4106049 | Infinity! Our wings!! (TV Size) [Infinity! // Hard],3.4162
2508898 | Haachama Haachamatchama [Syr's Hard],3.4156
3957773 | Starry Jet [Hard],3.4153
927962 | Over the Starlit sky [Hard],3.4151
4167619 | Junjou Maid Bukkoroshu KISS [Hidden's Hard],3.4144
4270321 | Yumemoyou ~Hikari~ [Cosmosphere Collaboration],3.4139
767310 | Altale [Standard Lv.16],3.4139
3689984 | LEMONADE [AINER'S ADVANCED],3.4138
1535212 | Rhythm of Love [Cadence 1.1x],3.4135
807584 | Din Don Dan [4K Insane],3.4134
1068034 | Tenkyou no Alderamin -TV-size [Angel's Hard],3.4133
1207642 | Bokura wa Ima no Naka de(TV Size) [4K Expert],3.4131
2134964 | Celestial Horizon [Hard],3.4125
802982 | STORIA [4K Hard],3.4124
2571594 | data corruption symphony [Aspire],3.4122
3834416 | KICK BACK (TV Size) [Hard],3.4118
4134430 | Luo Si Ding (Cut Ver.) [bOOmUshrOOm's Insane],3.4116
285249 | eternal reality - TV size - [4K MX],3.4112
3414504 | Sansan Days (TV Size) [4K Advanced],3.4110
4286697 | Bubble [Hard],3.4110
1124038 | Dream to Nightmare [HD],3.4108
3471535 | Yes! Precious Harmony! [Hard],3.4108
1188226 | M1917 [Hard],3.4107
3640116 | 143 (extended mix) [byad's Hard],3.4106
3021263 | Hestia [Advanced],3.4105
4256820 | Akasagarbha [Llkkm's Hyper],3.4101
540059 | Wish upon Twin Stars [ADVANCED Lv.12],3.4099
3089813 | Monologue Off [Girl and the Black Cat],3.4094
"4842366 | Star light, Star bright (TV Size) [Hard]",3.4094
3710255 | INTERNET OVERDOSE [DH's Hard],3.4091
"2617846 | Excuse My Rudeness, But Could You Please RIP? [Hard Beats (SV)]",3.4090
"2617847 | Excuse My Rudeness, But Could You Please RIP? [Hard Beats]",3.4090
3625705 | Lemuria [Zoy's Hard],3.4087
4347784 | Ring ! Run ! Nyan!! [Niks' NOVICE!!],3.4087
923006 | Mikansei Stride [HD],3.4082
3670695 | Tokimeki Broker [Hard],3.4076
399434 | HELIX [Mashiro's 4K HD],3.4076
752508 | Romancing Layer [KK's EXTREME],3.4073
3643954 | Whispers from a Distant Star [Voxa's Hard],3.4060
465219 | Taekwonburi [4K HD],3.4054
2267540 | Don't Stop! w/ glance [catch me],3.4048
3328542 | Don't Stop! w/ glance [catch nsv],3.4048
4152455 | Paper Bouquet (TV Size) [4K Hard],3.4043
979070 | Mushi no Sumu Tokoro [puxtu's HD],3.4043
500352 | That Was Too Slow [[4K HD] Hayaku!],3.4042
813108 | Soutaisei VISION [Feru's ADVANCED],3.4042
3323603 | Merry Snowy Fantasy feat. Hanon [Hard],3.4039
2241879 | -+ [Hyper],3.4038
"4654160 | Happy birthday to You (M2U Version) [Wish Me All the Best, God Bless Me :3]",3.4034
513323 | Shanghai Kouchakan ~ Chinese Tea Orchid Remix [EXH],3.4033
1604004 | This game [Rave's Ultimate Clash],3.4031
2138606 | Sweet Requiem [Hyper],3.4031
2798914 | Ukiyoe Yokochou [Hard],3.4029
3919474 | Junai Lens [Hard],3.4023
1217395 | The Shortest Mashcore Ever [Hard],3.4016
2448401 | Palette Dance [4K Hard],3.4011
2588586 | Colors (Cut Ver.) [Hard],3.4009
1250934 | Saiyajin [Hard],3.4008
2696454 | Yoru ni Kakeru [4K Night Sky],3.4007
2266442 | Destination Moon [Advanced],3.4004
1926735 | Kyouki Ranbu [Amii's HYPER],3.4002
2172838 | bury a friend (Cut Ver.) [false awakening],3.3997
3569190 | Start Line (Cut Ver.) [Hard],3.3991
3119350 | American Girls (Sped Up & Cut Ver.) [Reputation],3.3984
734320 | secret arms [MX],3.3983
1175430 | Ouka Ryouran [Hyper],3.3981
4670147 | Sekai o Inuite (TV Size) [Hard],3.3980
2977608 | Yume o Kakeru! (TV Size) [DH's Hard],3.3978
4031585 | FIRST [Hard // Defeatist],3.3978
1869523 | Vespera [Voxa's Hard],3.3963
4822089 | Heikousen (TV Size) [Hard],3.3951
2762203 | Aqua Stars [Hard],3.3949
4902116 | Hikari (Game Ver.) [Sparkle],3.3949
2313313 | Marble Soda [Hard],3.3943
4527730 | just dance is now on xbox game pass (feat. jayceko) [hyper],3.3939
4238143 | Usagi Flap [Drater's Hard],3.3938
947779 | Big Money [Dime [HD]],3.3928
1085915 | Inner Spirit [Hyper],3.3921
3553865 | Eutopia (TV Size) [Hard],3.3918
2371990 | oyasumi (Cut Ver.) [Insane],3.3917
2184375 | Classic Pursuit [Hard],3.3913
3915726 | Youkoso Japari Park e (Xmas ver.) [Bubba's Hard],3.3909
"2719107 | Hello, Morning (Pa's Lam System Remix) [MEGA's Hard]",3.3906
1660195 | A Bella! (feat. Lucy) [Medio],3.3905
3818653 | Parasol Cider [Ferdi's Hard],3.3905
3094219 | ARES [Hard],3.3904
3968476 | disco KAWAii [ADVANCED],3.3904
4389852 | Graze the Roof (Cut Ver.) [CRAAAZY!!!!!!],3.3903
4341576 | Anti Safety Zone [Avel's Hard],3.3902
4550078 | Uchapa! de Pappikapo~n! [Hard],3.3902
930332 | Todestrieb [Meow's Hyper],3.3896
779139 | karakurenawi [Normal],3.3893
3390666 | Kimi Sketch [deta's Hard],3.3892
3702079 | Dance Robot Dance [HARD LV.18],3.3885
4181848 | DESPERATE DEATHPARADE [HARD],3.3885
3531617 | Strange Inventor [Hard],3.3880
2036067 | EGOiSTiC SHOOTER [Lovega's Hard],3.3878
4368314 | Disassembly Required [Hard],3.3877
4301472 | Inochi ni Kirawarete Iru. [Hard],3.3875
2352223 | AngelFalse [Hard],3.3874
998443 | Chirality [HARD],3.3873
753768 | BLUE DRAGON [Hard],3.3870
359969 | Identity Part 4 [HD+],3.3868
"4353450 | Yolochka, zablesti ognyami [Merry Christmas >w<]",3.3868
1062483 | Be My Zombie [4K HD 'Neptune'],3.3864
3958945 | TuNGSTeN [4K Problem Child],3.3863
2775364 | Attsu Atsu Tokonatsu Love*Summer! [Hard],3.3862
4672198 | FOREVER [4 eva 2 getha!],3.3861
4235669 | Doping Dance feat. Hatsune Miku [Hard Dance],3.3860
3083500 | Rush-More [Hard],3.3858
3981926 | Chiisana Koi no Uta (TV Size) [DenYi's Homemade Food],3.3858
4263718 | Colorful Toys Wonderland [LeiN-'s Hard // 4K],3.3858
1848792 | Back 2 Life [Back 2 Play],3.3856
4325581 | Sigma Anthem (feat. Christian Bale) (Sped Up Ver.) [BAGJETTKA'S HYPER],3.3854
4613774 | Ataraxia [4K Normal],3.3854
2384812 | ReI [Daeng's Hard],3.3853
3844450 | Time Left (TV Size) [Hard],3.3851
1056849 | ra'am [Or1g1n's Hyper],3.3846
3419031 | You Only Live Once [Flade's Hard],3.3844
1703185 | My Party (bo en Remix) [Hard],3.3843
3490838 | MeTear'n TruX [FAMoss' Hard],3.3840
752458 | Claiomh Solais [Aliscea's 4K Hard],3.3840
1296149 | Hitorigoto -TV MIX- [Emiria's Hard],3.3837
1674638 | me & u [hyper],3.3831
1101999 | Yume Tourou [Starfall],3.3830
3689210 | fuego (sakuraburst remix) (Cut Ver.) [wint's advanced],3.3830
"4156591 | Eve, Psyche & The Bluebeard's wife [Hard]",3.3830
4455382 | deltaMAX [Hard],3.3830
1283618 | PEPSI * MAN [HD MAN],3.3820
3720880 | Stargazing Dreamer [Lam's Expert],3.3819
1122126 | skyshifter vip [us],3.3816
4401831 | Saikawa Speciality [Hard],3.3813
3604755 | Angel's Ladder [Akasha's Hyper],3.3808
3838247 | Song of Sin [HARD],3.3807
2892681 | Bocca della Verita [Hard],3.3798
4097918 | Why We Lose (feat. Coleman Trapp) [Love],3.3794
3492599 | Queendom [Hard],3.3793
2190469 | #be_fortunate [#hard_falcon x DnM],3.3792
4079878 | Wolves Standing Towards Enemies [Harmony | Advanced],3.3791
2656768 | Tenkuu Cafeteria (Rabbit House Bootleg Remix) [angki's Normal],3.3790
4262530 | Hitosaji no Ohimesama Monogatari (Cut Ver.) [Hard],3.3783
3341773 | Hageshi Konoyoru -Psylent Crazy Night- [Hard],3.3779
1162891 | Senpai. [MOVIE Ver.] [Maxus' Hard],3.3777
3879399 | Asymmetry (TV Size) [DH's Hard],3.3777
3969162 | MAYDAY (feat. Laura Brehm) [Calling Out Mayday],3.3773
748487 | Kakushinteki*Metamaruphose! [victorica's Lv.10],3.3769
2742556 | Stella-rium (TV Size) [Hard],3.3768
3454244 | Inevitable Struggle -demo version- [Hard],3.3766
1778690 | Party Don't Stop [DH's Hard],3.3764
364662 | Won(*3*)Chu KissMe! (TV Size) [4K MX],3.3759
1485850 | Stray in Chaos [HD],3.3757
481964 | BLACK or WHITE? [ADVANCED Lv.12],3.3755
2523154 | Bloody Marquis [Advanced],3.3753
2044954 | LIMBO [Deadly Dance],3.3752
3399993 | HIVEMIND [Hard],3.3751
3689467 | Eden through the rough (TV Size) [Hard],3.3749
4912069 | Gong Xi Fa Cai [Telzzxs's Hard],3.3749
4049141 | Ego Rock [Chrisse's Hard],3.3748
2810152 | Daily~Diary~! (Short Ver.) [Fapu's Hard],3.3746
496178 | tsunagukizuna [MX],3.3744
3890090 | Fukanzen Lover [Normal],3.3738
4056330 | closing eyes [Hard],3.3736
432609 | This Will Be the Day (James Landino's Magical Girl Remix) [4K HD],3.3736
4424871 | Countdown [Ihram's Hard],3.3735
2808588 | Thunderstorm Catastrophe [Hyper],3.3731
4331768 | Youkya JK ni Akogareru Inkya JK no Uta [Youkya JK [Hard]],3.3729
2553646 | Elif to Shiro Kura no Yoru -Called- [Hard],3.3728
3951759 | golden hour [Hard!],3.3725
4411960 | Ice Cream Cake [Zap's Birthday!! || Insane],3.3723
3416953 | REAL-EYES (TV Size) [Reina x by-ad's Hard],3.3717
1026564 | Now On Stage!! [MX],3.3716
1301459 | Hitorigoto -TV MIX- [Hard],3.3716
2631183 | Syuou Sange [Hard],3.3714
1185755 | Wagamama MIRROR HEART (TV Size) [CS' Hard],3.3712
3092996 | REKKA RESONANCE [PRESENT],3.3712
1771017 | i really like u [advanced],3.3711
1098323 | Zettai Reido [ADVANCED],3.3705
2438111 | Future Cider [Sya's Hard],3.3705
836721 | Gekkou Ranbu [KK's 4K EXHAUST Lv.12],3.3705
2650296 | Literature (TV Size) [deta's Hard],3.3704
591999 | C18H27NO3 [4K ADVANCED],3.3700
3160724 | FANTASTIC ISLAND [Hard],3.3699
2792287 | Mahi (TV Size) [Hytex's Hard],3.3698
3916340 | Kimochi mo Yume mo Issho da ne! [Hard],3.3698
4163383 | trans rights [:3],3.3696
4655091 | Hitohira (TV Size) [Date A Mom [Hard]],3.3694
3947920 | Amazing Mirage [Ainer's Normal],3.3692
2233578 | Endoro~ru! (TV Size) [Ash's Insane],3.3691
3833836 | Panorama [Gahyeonln's 4K Hard],3.3686
1686383 | Granat [Hard],3.3682
4570039 | Yume to Shiriseba (Cut Ver.) [Sun's Hard],3.3680
1265135 | Shinzou o Sasageyo! [TV Size] [HD],3.3679
440834 | Heart of Witch [Marirose's 4K HD],3.3679
807837 | TRICKL4SH 220 [Hyper],3.3679
3588747 | Aoki Negai -Opening Size- [Paran's Hard],3.3674
4089656 | ne uchi (Cut Ver.) [keksik's hard],3.3672
1085739 | MERRY MERRY MERRY MENU... Ne! (Cut Ver.) [Hd!],3.3669
4807334 | VYSE [Hyper],3.3669
1252147 | Jounetsu Utopia [Rivals' Hard],3.3667
4061114 | Money Rain (Phonk Remix) [Hard],3.3666
3382615 | Kakero [Asha's Hard],3.3665
2369028 | Black + White (TV Size) [Hard],3.3664
1986430 | BEAST BASS BOMB [Unpredictable's ADVANCED],3.3661
3162002 | Nano Letters [Sya's Ultra],3.3660
3297319 | Izumi 7983 [Hard],3.3656
4482074 | Do it!! Do it!! [4],3.3652
737816 | Foul Play ni Kurari [HD],3.3648
4849274 | Winter Wonder Wander [Hard],3.3639
3871003 | Tada Koe Hitotsu [4K Voice],3.3638
3546457 | Mantra Hujan [Hard],3.3637
3944866 | graphite/diamond (TV Size) [Hard],3.3637
2499078 | Kan Saete Kuyashiiwa [Jealousy (Hard)],3.3633
4051910 | Ikitsuku Saki -Opening Size- [Draftnell's Hard],3.3628
4218955 | ULTRA SYNERGY MATRIX [H!!!],3.3626
910023 | Move That Body! [HD],3.3625
3846557 | SOUVENIR (TV Size) [OPERATION : ADVANCED],3.3624
3686411 | HIBANA -Reloaded- [Tako's Normal],3.3622
2333286 | broken legs [hard],3.3619
4115291 | Mephisto (TV Size) [Hard],3.3614
557226 | Katayoku No Tori [5th Twilight],3.3609
4682566 | SMARTPHONE (Cut Ver.) [Insane // The World is Complicated],3.3601
4603021 | Subways Of Your Mind (Peter Kramer Remastered 2021) [MyHouse.osz],3.3600
2341610 | Double Agent [Another],3.3596
3866079 | Kodoku no Hatsumei [Hard],3.3593
4271957 | Higher [Hytex's Hard],3.3591
1936262 | Magical Holiday [To the Milky Way [Special]],3.3588
334945 | Bad Apple!! (REDALiCE Remix) [Lv.18 4K],3.3588
4583614 | Akogare Maid Vacation (Cut Ver.) [Summer Love],3.3587
3470121 | M2U Pack [Loadstar // arpia97's 4K],3.3582
4121561 | Kizuna no Kiseki (TV Size) [yhsh's Hard Bond],3.3581
4725743 | Answer (Game Ver.) [Raisky's Hard],3.3580
1857179 | Hyadain's Jojo Yujo (TV Size) [Hard],3.3576
